# GALON_TRUE   GALAT_TRUE    PAR_TRUE     PML_TRUE     PMB_TRUE     VRAD_TRUE     SIG_ALPHA    SIG_DELTA    SIGPAR_EQ    SIG_PMALPHA   SIG_PMDELTA   ALPHA          DELTA           LAMBDA         BETA            Lz_TRUE     E_HMV_TRUE   E_HdZ_TRUE
  1.866244     -0.93337023   24.080826    588.2731     -623.80273   -329.207      32.011555    23.541021    36.811523    22.658674     16.870478     0.057895288    0.14317572      0.11017006     0.108343594     2091.1646   -49663.992   -57113.562  
  1.4395499    -0.988483     11.076811    44.858135    -445.55542   -137.77629    72.10636     52.198734    81.90342     51.023087     37.463955     6.142754       -0.008382081    6.150898       0.048003092     2471.82     -43137.402   -55921.426  
  1.9362713    -0.96795243   43.92886     1182.1564    -983.37006   -399.79907    17.831244    12.984104    20.322945    12.614242     9.30495       0.105528094    0.11826973      0.14371349     0.066700906     1642.7015   -50878.984   -56994.14   
  1.6576415    -1.0172838    16.004366    234.6993     -586.89514   -246.50618    49.28857     35.68064     55.98539     34.87702      25.608627     6.2585435      0.02535819      6.270665       0.033066962     2187.4126   -47733.63    -61136.848  
  2.42572      0.27797702    131.34302    6518.6914    10708.523    -250.74551    4.679445     5.264375     6.7267017    3.259918      3.6736493     1.207486       1.2455896       1.3981034      0.8489638       2082.8228   -51893.906   -50125.508  
  2.18113      -0.7350651    45.85731     1841.6168    -47.832962   -398.05984    16.620718    12.592021    19.525127    11.767544     9.031777      0.25264448     0.36180758      0.37388515     0.23389028      2177.132    -51051.5     -50317.016  
  1.6256709    -1.0224258    13.881117    184.77911    -539.09644   -216.38019    57.294468    41.47621     65.07904     40.542065     29.768213     6.24564        0.01352261      6.254113       0.027339572     2366.8376   -45907.656   -59865.207  
  2.2093146    -0.78859633   60.48058     2507.847     -134.92905   -418.12628    12.927783    9.616658     14.986439    9.15598       6.8957777     0.27156755     0.3073856       0.36885515     0.1768213       1951.2083   -51416.973   -51396.645  
  1.6556189    -1.0491551    15.845669    229.05066    -616.9207    -238.01952    50.25295     36.378765    57.080795    35.55942      26.109684     6.270928       -0.00402736     6.2703376      0.0011805161    2107.8708   -47605.0     -62879.117  
  1.789847     -1.0391108    18.709585    395.0306     -651.095     -269.7338     42.51581     30.777748    48.29241     30.084557     22.089735     0.04686347     0.029932205     0.05489568     0.008832227     2046.0051   -48659.26    -62171.367  
  1.350861     -1.0446563    11.179671    -7.713845    -484.7031    -128.46306    72.55027     52.52009     82.407646    51.337204     37.6946       6.139801       -0.08131541     6.1194496      -0.017872216    2154.652    -43170.746   -59966.434  
  1.5529888    -1.0327346    13.666205    128.79213    -548.41034   -208.54047    58.99402     42.70654     67.009514    41.744682     30.65124      6.217324       -0.013223312    6.217494       0.014045737     2241.9392   -46109.043   -61120.785  
  1.6919615    -1.0480095    14.452386    232.48827    -550.8304    -221.48093    55.779987    40.37986     63.358788    39.4704       28.98134      0.0038574338   0.004351998     0.0052702446   0.0024584895    2178.1455   -46064.902   -61129.594  
  1.645735     -0.9831529    13.548213    185.24568    -494.78098   -214.82642    59.48953     43.31825     67.802475    42.084293     31.043661     6.238287       0.05358165      6.263322       0.06701483      2380.3433   -46140.402   -57748.324  
  1.6755582    -1.0137706    18.733418    279.01938    -662.9183    -273.79492    42.938694    31.08388     48.772755    30.383793     22.309452     6.2657185      0.032437548     6.2800674      0.03670781      1963.3374   -49805.695   -62720.484  
  1.5304298    -1.0511203    12.027987    97.50857     -498.72305   -163.20131    67.984695    49.21501     77.22175     48.106564     35.322483     6.2167964      -0.034839757    6.20843        -0.0055858823   2207.3408   -44437.477   -60700.465  
  1.6712645    -1.0103596    17.21739     248.30426    -619.8621    -260.34906    46.981255    34.01034     53.36458     33.244343     24.409826     6.2622538      0.034634385     6.277764       0.040101238     2010.6477   -48909.18    -61775.336  
  1.5206175    -1.1304761    14.119047    100.95666    -614.0373    -198.46585    57.490173    41.86239     65.523735    40.669907     30.000332     6.2541704      -0.10504184     6.2147093      -0.08482237     1773.2998   -46077.7     -67841.61   
  1.4922099    -1.0740402    11.899648    69.82092     -521.46796   -151.2537     69.064514    49.996704    78.44828     48.87065      35.883522     6.2131         -0.06412122     6.1934156      -0.03099641     2075.4868   -44330.61    -62338.707  
  1.5864791    -1.0322021    13.741569    147.03323    -540.64233   -211.20972    59.55057     43.109436    67.641685    42.138504     30.940407     6.2320848      -0.004436288    6.2345324      0.016248053     2182.7449   -46075.496   -60851.12   
  1.482793     -1.0765005    12.608021    62.848064    -527.14966   -176.11446    65.26143     47.243603    74.12847     46.179558     33.90757      6.210684       -0.06862585     6.189413       -0.03417392     1913.8157   -45170.223   -63430.945  
  1.3324815    -1.0103315    10.853929    -16.064154   -463.7354    -117.60594    76.59594     55.4488      87.003       54.19995      39.796585     6.110393       -0.061117154    6.100408       0.012224918     2277.3337   -42478.96    -57094.246  
  1.691123     -1.0758989    19.463324    310.4554     -725.9125    -274.8723     41.89827     30.330704    47.59097     29.647581     21.768885     0.014368969    -0.021484133    0.0046360507   -0.025426662    1822.4578   -48710.883   -64893.773  
  1.6426322    -1.030294     16.284882    220.8953     -611.4828    -246.83057    50.355846    36.453255    57.197674    35.632236     26.163147     6.2569757      0.010267001     6.2632213      0.01984479      2072.8745   -48117.15    -62344.27   
  1.7129779    -1.0346725    16.502193    284.24042    -603.4046    -245.70349    49.74864     36.013687    56.50796     35.202568     25.847662     0.00857973     0.02072973      0.016117845    0.015606381     2100.7122   -48237.89    -62240.492  
  1.5436783    -1.024016     11.952101    113.168335   -479.8233    -165.10329    69.6099      50.391514    79.067764    49.256573     36.16688      6.2087984      -0.008081018    6.211709       0.022148842     2442.4182   -44356.895   -58833.87   
  1.7111785    -1.0192372    16.250055    272.79453    -590.22205   -247.03177    50.727222    36.7221      57.619507    35.895023     26.3561       0.0019412081   0.034696866     0.015586952    0.031060657     2121.9282   -48049.39    -61213.742  
  1.6368188    -1.0513026    15.228289    204.72484    -588.7124    -233.48907    54.29834     39.307278    61.67583     38.421978     28.211529     6.263384       -0.009955       6.2610583      -0.001257802    2102.5403   -46699.7     -62268.816  
  1.4869109    -1.0601659    11.9182625   76.602554    -526.74713   -151.5411     70.21118     50.82679     79.75075     49.682045     36.47929      6.2033916      -0.053868577    6.1885867      -0.017740093    2289.1323   -44349.133   -61456.64   
  1.6765879    -1.0416701    15.611723    244.39093    -584.3607    -236.12117    53.10617     38.444252    60.321686    37.57839      27.59212      6.277445       0.0071151815    6.280749       0.008811545     2147.049    -47338.273   -62047.594  
  1.9062029    -1.0570332    26.53675     723.20935    -826.9202    -320.99756    31.06098     22.485449    35.281223    21.97902      16.138205     0.10761246     0.02780807      0.109800644    -0.01719742     1841.7896   -49718.82    -62025.312  
  1.6015822    -1.035425     13.297296    159.0594     -524.23346   -208.36261    62.972324    45.586487    71.52834     44.559765     32.718227     6.2404222      -0.0036841503   6.2424827      0.013625183     2329.2817   -44888.668   -59771.04   
  1.6352565    -1.0450548    13.001209    171.96373    -511.1701    -203.89832    64.63997     46.79372     73.42258     45.739807     33.584682     6.259969       -0.0046651918   6.260029       0.004953707     2273.0269   -44241.04    -59520.92   
  1.6425736    -1.0684116    14.101143    193.79047    -550.92145   -210.62506    59.491173    43.066437    67.57421     42.09647      30.909544     6.273304       -0.024176875    6.264502       -0.018251345    2091.6108   -45954.72    -62613.242  
  1.7557026    -1.0298747    18.733807    365.95596    -652.3971    -266.75845    44.47644     32.197075    50.519436    31.471916     23.108412     0.027355898    0.03301036      0.03822663     0.019407863     2038.3196   -49693.973   -62931.06   
  1.3645102    -1.0093726    10.849655    1.5431446    -467.01465   -115.208244   78.5923      56.89399     89.2706      55.612595     40.833824     6.1229267      -0.04951504     6.116473       0.017987221     2320.4485   -42392.223   -56784.516  
  1.5918546    -1.032003     13.6034355   150.62622    -534.93243   -208.60692    62.01831     44.895863    70.44471     43.884697     32.222557     6.2344255      -0.0029643504   6.237265       0.016668841     2213.8145   -45917.113   -60648.676  
  1.4507476    -1.0383856    11.376838    54.34179     -485.8836    -139.9578     74.91379     54.231068    85.09229     53.009647     38.9226       6.1762557      -0.04585047     6.1668754      3.5626165E-4    2364.347    -43418.273   -59266.15   
  1.6299003    -1.0539422    15.467356    192.6558     -600.69763   -235.74316    54.442253    39.411457    61.8393      38.52381      28.2863       6.2614517      -0.013825021    6.2577467      -0.0040402776   1977.397    -47094.82    -62856.11   
  2.096642     -0.85055965   41.89984     1508.994     -495.82303   -392.36755    19.544415    14.538607    22.656721    13.842147     10.425138     0.19117655     0.24603513      0.27237263     0.1507252       2020.0835   -50811.91    -53058.23   
  2.2309198    -0.7944676    56.27288     2399.9568    -88.77604    -406.82605    14.673858    10.91552     17.010563    10.392621     7.8271465     0.2870141      0.300474        0.3799183      0.16473252      1971.0774   -51240.07    -51316.742  
  1.6597515    -1.0514134    17.828564    253.24606    -667.11755   -258.58636    47.373295    34.294147    53.809883    33.521755     24.613516     6.273738       -0.005222308    6.2724404      -0.0010335258   1901.7378   -49121.617   -64327.645  
  1.4496752    -1.0533377    11.703938    41.72248     -494.01794   -154.42659    73.43385     53.159725    83.41128     51.962433     38.153675     6.1843624      -0.058432657    6.1693316      -0.014402426    2062.227    -44035.78    -60896.77   
  1.811462     -0.9762917    24.258986    542.965      -726.05316   -325.9724     34.61279     25.203854    39.44951     24.485903     18.062132     0.03890582     0.09330354      0.072834626    0.070133        2061.4163   -49781.586   -59395.57   
  1.4690535    -1.0515302    11.706666    66.42595     -497.00174   -148.78152    73.67351     53.333214    83.6835      52.132015     38.278194     6.1912756      -0.051518887    6.1784086      -0.010787299    2296.003    -44021.637   -60650.22   
  1.5020976    -1.0701357    13.740315    81.70578     -566.338     -205.00766    62.422897    45.188747    70.90427     44.170986     32.432766     6.214986       -0.0582846      6.197462       -0.026386743    1913.8728   -46037.523   -63757.594  
  1.6387987    -1.0508322    15.763591    208.81326    -616.56146   -237.8446     54.28492     39.29756     61.660587    38.41248      28.204556     6.264067       -0.009105393    6.262023       -7.498741E-4    2041.0278   -47533.184   -63026.867  
  1.546052     -1.0380471    13.585741    116.65313    -533.26544   -215.73154    63.421394    45.911575    72.03843     44.87753      32.95155      6.2169123      -0.019593388    6.2145877      0.008362135     2139.7197   -45157.85    -60538.23   
  1.6339312    -0.9935828    12.866364    173.25728    -474.66138   -196.2378     66.97331     48.767685    76.33203     47.3785       34.948956     6.2369304      0.041371044     6.2572064      0.05635303      2434.5127   -45521.355   -57760.582  
  1.356868     -1.0295305    11.107848    -5.2795997   -475.4176    -129.23271    78.77473     57.02605     89.47781     55.74168      40.928608     6.132536       -0.06769049     6.118151       -0.0024956516   2193.385    -43098.27    -58854.137  
  1.6338019    -1.0483419    15.525439    205.32687    -600.92004   -237.41794    55.488388    40.16877     63.027573    39.264065     28.829836     6.2607446      -0.0079413755   6.2594376      0.0016393354    2087.277    -47046.305   -62439.047  
  1.5636369    -1.0377731    13.997586    133.92451    -553.858     -216.19662    61.88402     44.798653    70.292175    43.789673     32.152786     6.224536       -0.014926636    6.223437       0.00961907      2137.8179   -46177.61    -61433.07   
  1.6932552    -1.0850818    16.706705    275.51843    -643.3787    -239.56046    51.701416    37.42733     58.726067    36.584373     26.862257     0.018875847    -0.029548597    0.0055609774   -0.034617934    1950.2422   -48047.32    -65154.273  
  1.7457517    -1.0357822    18.763123    356.6383     -669.1461    -272.9892     45.956512    33.268517    52.200603    32.519226     23.877405     0.024587594    0.025713889     0.03278522     0.013813706     2053.4814   -48685.906   -62306.645  
  1.5953995    -1.0598147    13.014414    145.77469    -523.0832    -201.97295    67.09571     48.571457    76.211975    47.477505     34.860596     6.2489786      -0.026732048    6.2411714      -0.010924326    2184.4937   -44235.38    -60682.4    
  2.1966782    -0.74177116   67.83274     2775.1704    166.12863    -429.53076    12.420386    9.409808     14.590804    8.79369       6.749297      0.26461712     0.354634        0.38155395     0.2228727       1930.4093   -51436.117   -50729.617  
  1.6630957    -1.0268406    15.819664    233.45343    -582.2351    -240.93155    54.946056    39.776165    62.411552    38.880306     28.54806      6.265101       0.017845158     6.273692       0.023565887     2128.8943   -47750.277   -61671.977  
  1.6231933    -1.0409769    13.106452    167.96971    -511.62387   -206.5855     66.9404      48.45903     76.03556     47.367607     34.779903     6.25272        -0.0036714836   6.2537727      0.008748039     2296.98     -44370.832   -59467.934  
  1.619159     -1.0101177    11.966399    161.79767    -468.72708   -165.23851    73.77218     53.40464     83.79557     52.201836     38.329456     6.237094       0.023021687     6.250048       0.039453156     2613.1108   -44359.32    -57605.81   
